Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Label
53,1694,2,62,31,31,31.0,0.0,86,86,86.0,0.0,138134.5927,2361.275089,564.6666667,895.7590822,1599,47,48,48.0,0.0,48,48,47,47.0,0.0,47.0,47.0,64.0,64.0,1180.637544,1180.637544,31.0,86.0,53.0,30.12474066,907.5,0.0,0.0,0.0,66.25,62.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,23286,1,47,47,47,47.0,0.0,111,111,111.0,0.0,6785.19282,85.88851671,23286.0,0.0,23286,23286,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,42.94425835,42.94425835,47.0,111.0,68.33333333,36.95041723,1365.333333,0.0,0.0,0.0,102.5,47.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1102,49,1,0,0,0,0.0,0.0,6,6,6.0,0.0,122448.9796,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,20408.16327,20408.16327,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5214,81,1,0,0,0,0.0,0.0,6,6,6.0,0.0,74074.07407,24691.35802,81.0,0.0,81,81,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,12345.67901,12345.67901,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,5285099,5,394,382,0,78.8,169.5205002,402,0,163.2,218.0073393,228.9455694,1.892112144,587233.2222,1548779.898,4713689,3,571410,142852.5,96980.46899,287401,86777,5197957,1299489.25,2279245.184,4713693.0,1000.0,124.0,112.0,0.946056072,0.946056072,0.0,402.0,110.0,183.3510294,33617.6,0.0,1.0,0.0,121.0,394.0,8192.0,123.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9535,84,1,0,0,0,0.0,0.0,6,6,6.0,0.0,71428.57143,23809.52381,84.0,0.0,84,84,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,11904.7619,11904.7619,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57634,3,2,12,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0.0,0.0,40.0,0.0,666666.6667,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,12.0,7300.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,3849343,1,6,6,6,6.0,0.0,37,37,37.0,0.0,11.17073745,0.519569184,3849343.0,0.0,3849343,3849343,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,0.259784592,0.259784592,6.0,37.0,16.33333333,17.89785834,320.3333333,1.0,0.0,0.0,24.5,6.0,0.0,62.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,287,2,88,44,44,44.0,0.0,60,60,60.0,0.0,724738.676,13937.28223,95.66666667,162.2385076,283,1,3,3.0,0.0,3,3,1,1.0,0.0,1.0,1.0,40.0,80.0,6968.641115,6968.641115,44.0,60.0,50.4,8.76356092,76.8,0.0,0.0,0.0,63.0,88.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
389,193,2,330,165,165,165.0,0.0,165,165,165.0,0.0,3419689.119,20725.3886,64.33333333,70.26616066,141,3,3,3.0,0.0,3,3,49,49.0,0.0,49.0,49.0,40.0,40.0,10362.6943,10362.6943,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,206.25,330.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,8928068,23,1011,299,0,43.95652174,101.0056156,2920,0,1186.088235,758.1478775,4630.117065,6.384359976,159429.7857,1138143.733,8522057,15,406011,18455.04545,45996.89328,217803,250,8905616,269867.1515,1516848.006,8719181.0,48.0,472.0,692.0,2.576145253,3.808214722,0.0,2920.0,712.7241379,812.2492875,659748.905,0.0,1.0,0.0,725.2280702,1011.0,8192.0,132.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,10292884,5,1905,957,0,381.0,516.2877105,280,0,141.25,159.6566629,239.9716153,0.874390501,1286610.5,3450665.834,9825412,81,467472,116868.0,74927.49417,204651,28449,10300000,3421505.333,5696226.77,9998929.0,121710.0,112.0,92.0,0.485772501,0.388618001,0.0,957.0,247.0,385.6025588,148689.3333,0.0,1.0,0.0,274.4444444,1905.0,8192.0,21.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,116257413,16,473,389,0,29.5625,95.86168421,207,0,21.0,55.91064299,6.416795117,0.249446459,4152050.464,4849667.065,9996275,136,116000000,7750494.2,4146331.05,10100000,87967,111000000,9283722.833,2859679.457,10100000.0,203026.0,332.0,272.0,0.137625633,0.111820826,0.0,389.0,24.86666667,78.01844757,6086.878161,0.0,1.0,0.0,25.72413793,473.0,8192.0,1024.0,15.0,20.0,150359.7273,509023.0,114345.0,9977378.727,9996275.0,9800603.0,1
1002,55,1,2,2,2,2.0,0.0,6,6,6.0,0.0,145454.5455,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,18181.81818,18181.81818,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,110203,4,168,42,42,42.0,0.0,192,192,192.0,0.0,5008.938051,54.44497881,22040.6,34816.33081,79656,3,30544,10181.33333,17629.39047,30538,3,3,3.0,0.0,3.0,3.0,80.0,40.0,36.29665254,18.14832627,42.0,192.0,84.85714286,73.19250547,5357.142857,0.0,0.0,0.0,99.0,168.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,116,2,12,6,6,6.0,0.0,0,0,0.0,0.0,103448.2759,17241.37931,116.0,0.0,116,116,116,116.0,0.0,116,116,0,0.0,0.0,0.0,0.0,40.0,0.0,17241.37931,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,12.0,254.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,24091,2,166,83,83,83.0,0.0,164,164,164.0,0.0,20505.583,166.0371093,8030.333333,13902.88317,24084,3,3,3.0,0.0,3,3,4,4.0,0.0,4.0,4.0,64.0,64.0,83.01855465,83.01855465,83.0,164.0,115.4,44.36552716,1968.3,0.0,0.0,0.0,144.25,166.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,246,2,64,32,32,32.0,0.0,121,121,121.0,0.0,1243902.439,16260.1626,82.0,58.02585631,149,48,48,48.0,0.0,48,48,49,49.0,0.0,49.0,49.0,64.0,64.0,8130.081301,8130.081301,32.0,121.0,67.6,48.74730762,2376.3,0.0,0.0,0.0,84.5,64.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,101208,1,42,42,42,42.0,0.0,93,93,93.0,0.0,1333.886649,19.76128369,101208.0,0.0,101208,101208,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,9.880641846,9.880641846,42.0,93.0,59.0,29.44486373,867.0,0.0,0.0,0.0,88.5,42.0,-1.0,-1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
123,64095247,2,96,48,48,48.0,0.0,48,48,48.0,0.0,2.995541932,0.062407124,21400000.0,36800000.0,63900000,94052,64000000,64000000.0,0.0,64000000,64000000,64000000,64000000.0,0.0,64000000.0,64000000.0,40.0,52.0,0.031203562,0.031203562,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,60.0,96.0,-1.0,-1.0,1.0,20.0,94052.0,94052.0,94052.0,63900000.0,63900000.0,63900000.0,1
9200,76,1,2,2,2,2.0,0.0,6,6,6.0,0.0,105263.1579,26315.78947,76.0,0.0,76,76,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,13157.89474,13157.89474,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,5849427,9,378,191,0,42.0,68.57659951,2276,0,910.0,953.0347318,998.0464753,2.564353739,417816.2143,1459541.105,5487346,35,5849427,731178.375,1922558.674,5487346,35,190090,38018.0,51193.18014,107698.0,49.0,192.0,132.0,1.538612244,1.025741496,0.0,2276.0,364.875,703.9570891,495555.5833,0.0,1.0,0.0,389.2,378.0,8192.0,219.0,8.0,20.0,362033.0,362033.0,362033.0,5487346.0,5487346.0,5487346.0,1
1947,26,1,0,0,0,0.0,0.0,6,6,6.0,0.0,230769.2308,76923.07692,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,38461.53846,38461.53846,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19,88,1,0,0,0,0.0,0.0,6,6,6.0,0.0,68181.81818,22727.27273,88.0,0.0,88,88,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,11363.63636,11363.63636,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8888,154,1,2,2,2,2.0,0.0,6,6,6.0,0.0,51948.05195,12987.01299,154.0,0.0,154,154,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,6493.506494,6493.506494,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,31256,4,132,33,33,33.0,0.0,139,139,139.0,0.0,13117.48144,191.9631431,6251.2,8636.819797,17473,3,17479,5826.333333,10086.3092,17473,3,49,49.0,0.0,49.0,49.0,128.0,64.0,127.9754287,63.98771436,33.0,139.0,63.28571429,51.72270387,2675.238095,0.0,0.0,0.0,73.83333333,132.0,-1.0,-1.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3333,10,1,2,2,2,2.0,0.0,6,6,6.0,0.0,800000.0,200000.0,10.0,0.0,10,10,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,100000.0,100000.0,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8042,65,1,0,0,0,0.0,0.0,6,6,6.0,0.0,92307.69231,30769.23077,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,15384.61538,15384.61538,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,205,2,84,42,42,42.0,0.0,84,84,84.0,0.0,1229268.293,19512.19512,68.33333333,113.1606528,199,3,3,3.0,0.0,3,3,3,3.0,0.0,3.0,3.0,64.0,64.0,9756.097561,9756.097561,42.0,84.0,58.8,23.00434742,529.2,0.0,0.0,0.0,73.5,84.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20,73,1,0,0,0,0.0,0.0,6,6,6.0,0.0,82191.78082,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,13698.63014,13698.63014,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,273,2,86,43,43,43.0,0.0,99,99,99.0,0.0,1040293.04,14652.01465,91.0,151.5552704,266,3,3,3.0,0.0,3,3,4,4.0,0.0,4.0,4.0,80.0,80.0,7326.007326,7326.007326,43.0,99.0,65.4,30.67246322,940.8,0.0,0.0,0.0,81.75,86.0,-1.0,-1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,175,2,164,82,82,82.0,0.0,130,130,130.0,0.0,2422857.143,22857.14286,58.33333333,60.16920586,123,4,4,4.0,0.0,4,4,48,48.0,0.0,48.0,48.0,40.0,40.0,11428.57143,11428.57143,82.0,130.0,101.2,26.29068276,691.2,0.0,0.0,0.0,126.5,164.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3801,70,1,0,0,0,0.0,0.0,6,6,6.0,0.0,85714.28571,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,14285.71429,14285.71429,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,30979,4,132,33,33,33.0,0.0,92,92,92.0,0.0,16139.96578,258.2394525,4425.571429,11636.69595,30815,1,30821,10273.66667,17789.31649,30815,3,157,52.33333333,41.66933325,96.0,13.0,80.0,80.0,129.1197263,129.1197263,33.0,92.0,59.22222222,31.09573032,966.9444444,0.0,0.0,0.0,66.625,132.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1099,44,1,2,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,22727.27273,22727.27273,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,152,2,88,44,44,44.0,0.0,94,94,94.0,0.0,1815789.474,26315.78947,50.66666667,83.4286122,147,2,3,3.0,0.0,3,3,2,2.0,0.0,2.0,2.0,64.0,64.0,13157.89474,13157.89474,44.0,94.0,64.0,27.38612788,750.0,0.0,0.0,0.0,80.0,88.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,61376971,16,804,486,0,50.25,128.7206277,1635,0,315.5,600.3520937,74.7837491,0.456197162,2273221.148,4199866.924,10100000,10,61400000,4091798.067,5051234.736,10200000,140,61300000,5570384.091,5170270.627,10200000.0,215.0,520.0,392.0,0.260684093,0.19551307,0.0,1635.0,158.2758621,410.6433016,168627.9212,0.0,1.0,0.0,163.9285714,804.0,29200.0,123.0,3.0,32.0,252161.8333,1001148.0,102331.0,9977308.167,10100000.0,9307201.0,1
2800,73,1,2,2,2,2.0,0.0,6,6,6.0,0.0,109589.0411,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,13698.63014,13698.63014,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
37422,374,3,31,31,0,10.33333333,17.89785834,0,0,0.0,0.0,82887.70053,8021.390374,187.0,260.2152955,371,3,374,187.0,260.2152955,371,3,0,0.0,0.0,0.0,0.0,96.0,0.0,8021.390374,0.0,0.0,31.0,7.75,15.5,240.25,0.0,0.0,1.0,10.33333333,31.0,1006.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2366,28,1,2,2,2,2.0,0.0,6,6,6.0,0.0,285714.2857,71428.57143,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,35714.28571,35714.28571,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,5620776,3,12,6,0,4.0,3.464101615,0,0,0.0,0.0,2.134936528,0.711645509,1873592.0,3224757.95,5597197,34,5620776,2810388.0,3941143.084,5597197,23579,0,0.0,0.0,0.0,0.0,72.0,32.0,0.533734132,0.177911377,0.0,6.0,2.4,3.286335345,10.8,0.0,1.0,0.0,3.0,12.0,8192.0,29200.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,30707,2,68,34,34,34.0,0.0,79,79,79.0,0.0,7359.885368,130.2634578,10235.66667,17724.36465,30702,1,1,1.0,0.0,1,1,4,4.0,0.0,4.0,4.0,40.0,64.0,65.13172892,65.13172892,34.0,79.0,52.0,24.64751509,607.5,0.0,0.0,0.0,65.0,68.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5432,72,1,0,0,0,0.0,0.0,6,6,6.0,0.0,83333.33333,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,13888.88889,13888.88889,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50484,18,1,6,6,6,6.0,0.0,6,6,6.0,0.0,666666.6667,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,55555.55556,55555.55556,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,292.0,253.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,23706,2,74,37,37,37.0,0.0,102,102,102.0,0.0,11726.98895,168.7336539,7902.0,13681.46933,23700,3,3,3.0,0.0,3,3,3,3.0,0.0,3.0,3.0,40.0,40.0,84.36682696,84.36682696,37.0,102.0,63.0,35.60196624,1267.5,0.0,0.0,0.0,78.75,74.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,253,2,70,35,35,35.0,0.0,228,228,228.0,0.0,2079051.383,15810.27668,84.33333333,102.6661255,200,4,4,4.0,0.0,4,4,49,49.0,0.0,49.0,49.0,40.0,40.0,7905.13834,7905.13834,35.0,228.0,112.2,105.7104536,11174.7,0.0,0.0,0.0,140.25,70.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4242,2,1,2,2,2,2.0,0.0,6,6,6.0,0.0,4000000.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,500000.0,500000.0,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6648,45,1,6,6,6,6.0,0.0,6,6,6.0,0.0,266666.6667,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,22222.22222,22222.22222,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,123.0,255.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36701,3,2,37,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0.0,0.0,40.0,0.0,666666.6667,0.0,6.0,31.0,22.66666667,14.43375673,208.3333333,0.0,0.0,1.0,34.0,37.0,33.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,95327,1,40,40,40,40.0,0.0,266,266,266.0,0.0,3210.003462,20.98041478,95327.0,0.0,95327,95327,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,10.49020739,10.49020739,40.0,266.0,115.3333333,130.4811608,17025.33333,0.0,0.0,0.0,173.0,40.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
138,103,26,5811,235,212,223.5,11.72774488,0,0,0.0,0.0,56400000.0,252427.1845,4.12,8.781229982,37,1,103,4.12,8.781229982,37,1,0,0.0,0.0,0.0,0.0,832.0,0.0,252427.1845,0.0,212.0,235.0,223.9259259,11.71102678,137.1481481,0.0,0.0,0.0,232.5384615,5811.0,-1.0,-1.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,31057,4,168,42,42,42.0,0.0,81,81,81.0,0.0,10625.62385,193.193161,6211.4,13576.0541,30494,3,30501,10167.0,17603.69839,30494,3,48,48.0,0.0,48.0,48.0,80.0,40.0,128.7954406,64.39772032,42.0,81.0,53.14285714,19.03005142,362.1428571,0.0,0.0,0.0,62.0,168.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,49657,3,442,436,0,147.3333333,250.0106664,860,0,218.0,428.0093457,26461.52607,140.9670339,8276.166667,11658.23802,23382,4,25792,12896.0,14919.95308,23446,2346,26275,8758.333333,14590.83227,25602.0,4.0,72.0,92.0,60.41444308,80.55259077,0.0,860.0,164.25,319.3698036,101997.0714,0.0,1.0,0.0,187.7142857,442.0,8192.0,31.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1094,48,1,0,0,0,0.0,0.0,6,6,6.0,0.0,125000.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,20833.33333,20833.33333,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
52767,55,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,32.0,32.0,18181.81818,18181.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,939.0,251.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1277,48,1,2,2,2,2.0,0.0,6,6,6.0,0.0,166666.6667,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,20833.33333,20833.33333,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38042,80,1,6,6,6,6.0,0.0,6,6,6.0,0.0,150000.0,25000.0,80.0,0.0,80,80,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,12500.0,12500.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,58.0,229.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
60916,71,1,6,6,6,6.0,0.0,0,0,0.0,0.0,84507.04225,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,40.0,14084.50704,14084.50704,0.0,6.0,4.0,3.464101615,12.0,1.0,0.0,1.0,6.0,6.0,0.0,29200.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9595,46,1,2,2,2,2.0,0.0,6,6,6.0,0.0,173913.0435,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,21739.13043,21739.13043,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53841,87,1,6,6,6,6.0,0.0,6,6,6.0,0.0,137931.0345,22988.50575,87.0,0.0,87,87,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,11494.25287,11494.25287,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,336.0,255.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1147,15,1,2,2,2,2.0,0.0,6,6,6.0,0.0,533333.3333,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,66666.66667,66666.66667,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1028,44,1,2,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,22727.27273,22727.27273,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,50720,2,82,41,41,41.0,0.0,81,81,81.0,0.0,4810.725552,78.86435331,16906.66667,29239.04701,50669,3,3,3.0,0.0,3,3,48,48.0,0.0,48.0,48.0,64.0,40.0,39.43217666,39.43217666,41.0,81.0,57.0,21.9089023,480.0,0.0,0.0,0.0,71.25,82.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2038,60,1,0,0,0,0.0,0.0,6,6,6.0,0.0,100000.0,33333.33333,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,16666.66667,16666.66667,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,200,2,76,38,38,38.0,0.0,77,77,77.0,0.0,1150000.0,20000.0,66.66666667,113.738003,198,1,1,1.0,0.0,1,1,1,1.0,0.0,1.0,1.0,64.0,64.0,10000.0,10000.0,38.0,77.0,53.6,21.36117974,456.3,0.0,0.0,0.0,67.0,76.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,361440,5,181,169,0,36.2,74.29804843,386,0,79.6,171.3090774,1601.925631,27.66710934,40160.0,53333.39737,148303,46,213137,53284.25,76831.20178,167403,91,338198,84549.5,97986.31834,217955.0,898.0,124.0,124.0,13.83355467,13.83355467,0.0,386.0,52.63636364,121.3361222,14722.45455,0.0,1.0,0.0,57.9,181.0,8192.0,946.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
